Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
221,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1466063.3480000002,18099.54751,73.66666667,121.5332602,214,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9049.773756,9049.773756,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
234319,2,2,82,246,41,41,41.0,0.0,123,123,123.0,0.0,1399.801126,17.07074544,78106.33333,135279.8076,234314,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,8.535372718,8.535372718,41,123,73.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,92.25,41.0,123.0,64,0,0,0,0,0,0,2,82,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.630140000001,13698.630140000001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
199,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1447236.181,20100.50251,66.33333333,109.6965511,193,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10050.25126,10050.25126,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
11838890,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.4734489,4.476771049,227670.9615,610735.9917,2138501,4,9776014,488800.7,856259.3757,2200813,535,11800000,381896.3871,757221.7992,2138501,4,0,0,0,0,680,1032,1.773814944,2.702956105,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
336143,4,4,116,404,29,29,29.0,0.0,101,101,101.0,0.0,1546.960669,23.7993949,48020.42857,113832.9671,304836,1,335897,111965.6667,193926.7593,335893,1,305086,101695.3333,176137.1541,305081,2,0,0,0,0,128,104,11.89969745,11.89969745,29,101,61.0,37.94733192,1440.0,0,0,0,0,0,0,0,0,1,68.625,29.0,101.0,128,0,0,0,0,0,0,4,116,4,404,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
205,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1112195.122,19512.19512,68.33333333,113.1606528,199,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9756.097561,9756.097561,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
11469964,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,414.3866537,4.620764285,220576.2308,604867.315,2460145,4,10200000,510713.1,905806.2266,2504560,580,11500000,369995.8065,751673.3004,2460145,4,0,0,0,0,680,1032,1.830868868,2.789895417,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
23796,2,2,60,188,30,30,30.0,0.0,94,94,94.0,0.0,10421.91965,168.0954782,7932.0,13654.62255,23699,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,84.04773912,84.04773912,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30.0,94.0,64,0,0,0,0,0,0,2,60,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60153,2,2,138,302,69,69,69.0,0.0,151,151,151.0,0.0,7314.680897,66.49709906,20051.0,34723.28857,60146,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,33.24854953,33.24854953,69,151,101.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,127.25,69.0,151.0,64,0,0,0,0,0,0,2,138,2,302,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,408,336,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,123,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51795,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57.92064871,25897.5,36560.956119999995,51750,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,40,20,38.61376581,19.3068829,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,1,0,253,19,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
196,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,897959.1837,20408.163269999997,65.33333333,71.59143338,144,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,52,64,10204.08163,10204.08163,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,52,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,284,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10907477,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,435.7561332,4.85905219,209759.1731,563627.6118,2175096,3,9201186,460059.3,814114.584,2220383,313,10900000,351851.1613,698910.5137,2175096,3,0,0,0,0,680,1032,1.92528483,2.93376736,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
46922,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,4177.145049000002,85.24785815,15640.666669999999,27083.50113,46914,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,42.62392907,42.62392907,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
91,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10989.01099,10989.01099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
319,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6269.592476,319.0,0.0,319,319,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3134.796238,3134.796238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
199,2,2,76,170,38,38,38.0,0.0,85,85,85.0,0.0,1236180.905,20100.50251,66.33333333,109.6965511,193,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10050.25126,10050.25126,38,85,56.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,71.0,38.0,85.0,40,0,0,0,0,0,0,2,76,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
95,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.63158,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10526.31579,10526.31579,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.630140000001,13698.630140000001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
50,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60000.0,25.0,33.9411255,49,1,50,25.0,33.9411255,49,1,0,0.0,0.0,0,0,0,0,0,0,60,0,60000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
177,2,2,186,218,93,93,93.0,0.0,109,109,109.0,0.0,2282485.876,22598.87006,59.0,60.62177826,124,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,11299.43503,11299.43503,93,109,99.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,124.25,93.0,109.0,64,0,0,0,0,0,0,2,186,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
244,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,1032786.885,16393.442619999998,81.33333333,56.00297611,146,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,8196.721311,8196.721311,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,40,0,0,0,0,0,0,2,74,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3024052,3,3,150,0,50,50,50.0,0.0,0,0,0.0,0.0,49.60232165,1.984092866,604810.4,795393.2054,1476157,23901,3000151,1500075.5,2.121320344,1500077,1500074,3000058,1500029.0,41.01219331,1500058,1500000,0,0,0,0,72,84,0.992046433,0.992046433,0,50,28.57142857,26.72612419,714.2857142999999,0,0,0,0,0,0,0,0,1,33.33333333,50.0,0.0,72,0,0,0,0,0,0,3,150,3,0,-1,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,114,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9900.990098999999,9900.990098999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65535,6534,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
31145,2,2,62,168,31,31,31.0,0.0,84,84,84.0,0.0,7384.812972,128.43152990000002,10381.66667,17975.51196,31138,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.21576497,64.21576497,31,84,52.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,65.25,31.0,84.0,40,0,0,0,0,0,0,2,62,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
12184419,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,390.0883579,4.349817583,234315.75,644173.3347,2526852,3,9615290,480764.5,860290.2233,2364676,464,12200000,393041.8387,800661.1512,2526852,3,0,0,0,0,680,1032,1.7235126269999999,2.626304956,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
105,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19047.61905,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9523.809524,9523.809524,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
11826469,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.895105,4.481472871999999,227432.0962,615642.7319,2311959,3,10400000,519741.95,913483.9358,2381700,273,11800000,381496.12899999996,763996.6593,2311959,3,0,0,0,0,680,1032,1.775677931,2.705794942,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11708213,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,405.9543502,4.526736915,225157.9423,610473.2497,2322766,3,9344020,467201.0,823814.7709,2216660,483,11700000,377680.4839,757708.7519,2322766,3,0,0,0,0,680,1032,1.79361274,2.733124175,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
66469,2,2,66,184,33,33,33.0,0.0,92,92,92.0,0.0,3761.151815,60.17842904,22156.33333,38369.83287,66462,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,30.08921452,30.08921452,33,92,56.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,70.75,33.0,92.0,40,0,0,0,0,0,0,2,66,2,184,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.636360000004,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.818180000002,18181.818180000002,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1006,364,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
174,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,919540.2299,22988.50575,58.0,49.0,97,3,74,74.0,0.0,74,74,3,3.0,0.0,3,3,0,0,0,0,40,40,11494.25287,11494.25287,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1072,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1865.6716420000002,1072.0,0.0,1072,1072,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,932.8358208999999,932.8358208999999,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,61,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
263,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,349809.8859,15209.12548,87.66666667,149.2458821,260,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,64,64,7604.562738,7604.562738,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1604651.1630000004,23255.81395,57.33333333,93.24340906,165,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11627.90698,11627.90698,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
111,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18018.01802,111.0,0.0,111,111,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9009.009009000001,9009.009009000001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
193,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,829015.5440000001,20725.3886,64.33333333,105.3676105,186,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10362.6943,10362.6943,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
408,2,2,76,354,38,38,38.0,0.0,177,177,177.0,0.0,1053921.569,9803.921569,136.0,232.0948082,404,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,4901.960784000001,4901.960784000001,38,177,93.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,117.0,38.0,177.0,64,0,0,0,0,0,0,2,76,2,354,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
95032,2,2,80,230,40,40,40.0,0.0,115,115,115.0,0.0,3262.059096,42.09108511,31677.33333,54863.28669,95028,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,21.04554255,21.04554255,40,115,70.0,41.07919181,1687.5,0,0,0,0,0,0,0,0,1,87.5,40.0,115.0,64,0,0,0,0,0,0,2,80,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
12014039,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,395.6204903,4.5779774810000005,222482.2037,618644.2811,2512267,3,10600000,479765.4545,904299.2698,2591763,309,12000000,387544.2903,781109.5414,2512267,3,0,0,0,0,744,1032,1.914426947,2.663550535,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
352359,10,9,521,4213,188,0,52.1,71.87558695,2348,0,468.1111111000001,842.7334163999999,13435.1613,53.92227813,19575.5,41931.04947,174996,1,352359,39151.0,53863.01395,175123,1,315287,39410.875,73689.86481,212191,3,0,0,0,0,212,192,28.38014638,25.54213175,0,2348,236.7,589.6854737000001,347728.9579,0,0,0,1,0,0,0,0,0,249.15789469999996,52.1,468.1111111000001,212,0,0,0,0,0,0,10,521,9,4213,8192,351,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
159,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1547169.811,25157.2327,53.0,86.60254038,153,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12578.61635,12578.61635,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,127,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
260,2,2,86,406,43,43,43.0,0.0,203,203,203.0,0.0,1892307.692,15384.615380000001,86.66666667,66.97263123,164,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7692.307692,7692.307692,43,203,107.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,133.75,43.0,203.0,64,0,0,0,0,0,0,2,86,2,406,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
